PART ID,TYPE,MANUFACTURER,YEAR,PRICE
PART0691,engine,BMW,2020,317.93
PART0692,brake,Audi,2021,149.95
PART0693,brake,Volkswagen,2009,124.01
PART0694,brake,Mercedes,2004,452.17
PART0695,battery,Toyota,2000,456.69
PART0696,transmission,Honda,2020,233.73
PART0697,engine,Ford,2017,86.73
PART0698,tire,BMW,2017,168.4
PART0699,transmission,Toyota,2014,409.66
PART0700,battery,Ford,2003,268.03
PART0701,engine,Ford,2012,382.55
PART0702,engine,Ford,2013,253.47
PART0703,suspension,Ford,2021,130.67
PART0704,engine,Volkswagen,2007,328.08
PART0705,transmission,Honda,2002,96.92
PART0706,brake,Mercedes,2006,353.19
PART0707,battery,Honda,2016,456.57
PART0708,battery,Volkswagen,2010,262.31
PART0709,brake,Mercedes,2009,70.91
PART0710,tire,Ford,2001,280.55
PART0711,brake,BMW,2003,396.75
PART0712,engine,Honda,2007,163.04
PART0713,tire,Mercedes,2016,422.95
PART0714,brake,Mercedes,2020,491.54
PART0715,engine,BMW,2004,167.75
PART0716,suspension,Audi,2000,457.49
PART0717,transmission,Volkswagen,2017,222.79
PART0718,transmission,Audi,2013,314.25
PART0719,brake,Mercedes,2004,472.24
PART0720,transmission,Mercedes,2022,301.96
PART0721,brake,Honda,2015,230.98
PART0722,transmission,Audi,2012,158.99
PART0723,engine,Toyota,2022,474.64
PART0724,tire,Ford,2013,435.46
PART0725,tire,BMW,2007,353.77
PART0726,brake,Volkswagen,2007,358.79
PART0727,tire,Mercedes,2016,440.04
PART0728,brake,Toyota,2008,316.72
PART0729,transmission,Ford,2014,70.22
PART0730,engine,Honda,2019,453.54
PART0731,engine,Toyota,2021,316.8
PART0732,tire,Audi,2002,232.52
PART0733,brake,Toyota,2008,376.34
PART0734,brake,Volkswagen,2018,246.04
PART0735,tire,Mercedes,2021,137.55
PART0736,brake,BMW,2010,66.21
PART0737,brake,Volkswagen,2007,365.25
PART0738,engine,Ford,2004,207.2
PART0739,tire,Toyota,2014,70.74
PART0740,battery,Ford,2017,293.7
PART0741,transmission,Mercedes,2020,242.91
PART0742,engine,BMW,2002,423.77
PART0743,suspension,Toyota,2021,343.64
PART0744,tire,BMW,2021,202.69
PART0745,suspension,Ford,2014,417.36
PART0746,battery,Volkswagen,2015,316
PART0747,suspension,Ford,2015,121.89
PART0748,brake,Mercedes,2005,53.74
PART0749,engine,Ford,2018,431.12
PART0750,suspension,Ford,2009,401.94
PART0751,transmission,Ford,2001,210.3
PART0752,suspension,Ford,2020,371.02
PART0753,brake,BMW,2019,351.6
PART0754,battery,BMW,2022,93.64
PART0755,suspension,Audi,2016,246.16
PART0756,battery,Ford,2001,163.56
PART0757,brake,Honda,2018,410.47
PART0758,battery,Ford,2019,289.11
PART0759,suspension,Mercedes,2014,360.54
PART0760,battery,Audi,2005,203.93
PART0761,tire,Ford,2008,276.51
PART0762,brake,Volkswagen,2021,137.59
PART0763,suspension,Audi,2022,267.82
PART0764,tire,Mercedes,2010,491.19
PART0765,transmission,Audi,2007,467.85
PART0766,battery,Ford,2011,365.15
PART0767,tire,Mercedes,2012,76.49
PART0768,engine,Mercedes,2008,133.11
PART0769,brake,Audi,2000,192.5
PART0770,battery,Honda,2008,198.14
PART0771,tire,Mercedes,2000,375.86
PART0772,suspension,Volkswagen,2014,142.96
PART0773,engine,Ford,2006,111.93
PART0774,brake,Ford,2013,423
PART0775,engine,Honda,2014,337.06
PART0776,suspension,Ford,2012,80.34
PART0777,brake,Volkswagen,2008,499.27
PART0778,suspension,Mercedes,2021,148.01
PART0779,tire,Honda,2015,278.2
PART0780,transmission,Honda,2006,162.43
PART0781,suspension,Toyota,2022,101.13
PART0782,brake,Ford,2005,257.25
PART0783,engine,Honda,2018,120.49
PART0784,transmission,Honda,2021,275.76
PART0785,tire,Audi,2007,431.35
PART0786,battery,BMW,2007,311.09
PART0787,engine,Volkswagen,2021,249.55
PART0788,transmission,Volkswagen,2021,74.1
PART0789,tire,Volkswagen,2007,319.07
PART0790,battery,Toyota,2009,76.32
PART0791,tire,Mercedes,2020,431.37
PART0792,tire,Volkswagen,2009,111.08
PART0793,engine,BMW,2014,101.76
PART0794,engine,Toyota,2012,434.24
PART0795,engine,Honda,2001,275.89
PART0796,tire,Ford,2013,375.3
PART0797,engine,BMW,2013,274.34
PART0798,transmission,Ford,2014,392.91
PART0799,battery,Toyota,2000,115.1
PART0800,tire,Volkswagen,2001,346.18
PART0801,engine,Audi,2010,425.13
PART0802,battery,Mercedes,2012,293.19
PART0803,engine,Honda,2011,84.88
PART0804,battery,Audi,2015,392.78
PART0805,suspension,Ford,2021,93.7
PART0806,tire,BMW,2011,452.32
PART0807,tire,Mercedes,2008,399.82
PART0808,transmission,Audi,2019,285.87
PART0809,engine,Toyota,2014,260.17
PART0810,battery,Volkswagen,2004,225.62
PART0811,brake,BMW,2005,243.33
PART0812,engine,Audi,2007,299.47
PART0813,engine,BMW,2015,81
PART0814,tire,Honda,2002,324.39
PART0815,tire,BMW,2006,400.57
PART0816,battery,Mercedes,2016,390.78
PART0817,tire,Toyota,2018,407.19
PART0818,battery,Mercedes,2020,76.4
PART0819,transmission,Audi,2005,435.39
PART0820,suspension,Audi,2022,86.58
PART0821,transmission,Mercedes,2008,146.04
PART0822,battery,Honda,2007,58.27
PART0823,engine,Mercedes,2018,93.29
PART0824,suspension,Honda,2007,362.51
PART0825,engine,Audi,2013,139.15
PART0826,battery,Ford,2002,137.17
PART0827,brake,Honda,2022,371.4
PART0828,engine,BMW,2005,282.72
PART0829,suspension,Ford,2008,50.98
PART0830,engine,Honda,2019,102.18
PART0831,brake,Toyota,2008,440.69
PART0832,transmission,Honda,2010,268.67
PART0833,battery,Ford,2007,354
PART0834,tire,BMW,2002,470.98
PART0835,tire,Volkswagen,2000,399.52
PART0836,battery,Audi,2019,338.44
PART0837,brake,Audi,2020,272.5
PART0838,tire,Honda,2005,117.96
PART0839,tire,Honda,2002,478.52
PART0840,battery,Audi,2021,161.89
PART0841,engine,Volkswagen,2003,368.66
PART0842,engine,Honda,2022,63.66
PART0843,transmission,Mercedes,2004,333.1
PART0844,brake,Mercedes,2017,169.72
PART0845,brake,Volkswagen,2016,214.79
PART0846,battery,Honda,2014,189.13
PART0847,brake,Volkswagen,2013,273.88
PART0848,tire,Honda,2010,248.19
PART0849,suspension,BMW,2009,200.52
PART0850,battery,Ford,2017,258.23
PART0851,tire,Ford,2011,161.68
PART0852,suspension,BMW,2018,448.56
PART0853,battery,Toyota,2008,471.26
PART0854,brake,Ford,2001,213.42
PART0855,transmission,Mercedes,2018,208.66
PART0856,brake,Honda,2016,450.54
PART0857,tire,Mercedes,2017,166.51
PART0858,transmission,BMW,2003,498.34
PART0859,brake,Ford,2008,329.88
PART0860,suspension,Volkswagen,2007,51.06
PART0861,suspension,Mercedes,2004,408.03
PART0862,brake,BMW,2005,221.52
PART0863,brake,Ford,2016,462.97
PART0864,tire,Volkswagen,2009,259.24
PART0865,transmission,Toyota,2010,237.91
PART0866,transmission,Mercedes,2001,487.45
PART0867,battery,Honda,2020,399.98
PART0868,tire,Audi,2011,216
PART0869,brake,Toyota,2001,134.76
PART0870,engine,Toyota,2003,198.55
PART0871,brake,Toyota,2011,55.7
PART0872,engine,Mercedes,2011,290.96
PART0873,battery,Toyota,2015,63.19
PART0874,suspension,Audi,2004,488.95
PART0875,engine,Mercedes,2009,418.35
PART0876,transmission,BMW,2018,76.63
PART0877,brake,Audi,2012,286.64
PART0878,suspension,Mercedes,2016,417.22
PART0879,brake,Volkswagen,2003,485.62
PART0880,battery,Ford,2008,175.93
PART0881,engine,Mercedes,2008,207.86
PART0882,tire,Mercedes,2011,495.53
PART0883,suspension,Honda,2000,466.94
PART0884,brake,Honda,2018,466.98
PART0885,engine,Volkswagen,2006,116.97
PART0886,battery,Honda,2019,485.91
PART0887,engine,Mercedes,2009,336.32
PART0888,suspension,Audi,2007,407.18
PART0889,battery,Volkswagen,2003,397.07
PART0890,transmission,Audi,2001,236.84
PART0891,tire,Audi,2020,139.41
PART0892,battery,Volkswagen,2010,487.98
PART0893,transmission,Volkswagen,2021,133.51
PART0894,battery,Audi,2019,181.4
PART0895,suspension,Toyota,2000,113.15
PART0896,battery,Mercedes,2018,489.85
PART0897,tire,Volkswagen,2013,198.79
PART0898,suspension,Ford,2020,294.49
PART0899,brake,Honda,2017,196.78
PART0900,transmission,Honda,2000,251.53
PART0901,battery,Audi,2019,280.45
PART0902,brake,Toyota,2018,479.43
PART0903,engine,Volkswagen,2018,231.33
PART0904,tire,Mercedes,2000,225.57
PART0905,tire,BMW,2002,107.5
PART0906,tire,Toyota,2007,319.94
PART0907,engine,Mercedes,2002,411.9
PART0908,engine,Honda,2012,180.12
PART0909,transmission,Honda,2008,137.1
PART0910,battery,Toyota,2009,256.09
PART0911,battery,Volkswagen,2005,380.11
PART0912,transmission,Audi,2017,130.21
PART0913,engine,Audi,2001,77.03
PART0914,transmission,BMW,2003,108.24
PART0915,engine,Volkswagen,2009,494.95
PART0916,transmission,Toyota,2001,189.71
PART0917,suspension,Audi,2013,388.94
PART0918,transmission,Mercedes,2000,272.39
PART0919,brake,Volkswagen,2017,391.87
PART0920,brake,Volkswagen,2012,425.21
PART0921,tire,BMW,2004,268.6
PART0922,tire,Toyota,2000,377.34
PART0923,suspension,Volkswagen,2014,499.54
PART0924,tire,Honda,2004,313.9
PART0925,suspension,Ford,2002,403.79
PART0926,brake,Audi,2006,183.45
PART0927,brake,Honda,2008,325.66
PART0928,brake,Ford,2011,425.07
PART0929,tire,Mercedes,2017,262.11
PART0930,tire,Ford,2014,249.39
PART0931,tire,Audi,2013,407.57
PART0932,engine,Ford,2000,123.78
PART0933,transmission,Audi,2019,209.21
PART0934,tire,Volkswagen,2009,126.45
PART0935,battery,Ford,2004,353.21
PART0936,transmission,Ford,2019,171.01
PART0937,engine,Ford,2015,306.14
PART0938,transmission,BMW,2015,384.73
PART0939,brake,Honda,2002,205.76
PART0940,transmission,Mercedes,2013,122.61
PART0941,suspension,BMW,2022,271.76
PART0942,transmission,Audi,2016,297.13
PART0943,suspension,Toyota,2000,498.34
PART0944,engine,Toyota,2005,294.05
PART0945,transmission,Toyota,2008,349.53
PART0946,engine,Mercedes,2000,58.68
PART0947,tire,Ford,2019,426.8
PART0948,brake,Ford,2018,448.23
PART0949,suspension,Ford,2002,103.76
PART0950,suspension,BMW,2017,219.48
PART0951,tire,Volkswagen,2020,427.79
PART0952,tire,Toyota,2010,116.78
PART0953,transmission,BMW,2012,352.11
PART0954,tire,BMW,2002,488.58
PART0955,engine,Honda,2012,435.38
PART0956,brake,Mercedes,2016,400.75
PART0957,battery,Ford,2008,451.01
PART0958,suspension,Toyota,2000,140.36
PART0959,engine,Toyota,2001,421.67
PART0960,suspension,Ford,2015,329.85
PART0961,brake,Mercedes,2004,183.95
PART0962,brake,Audi,2017,264.86
PART0963,tire,Honda,2008,164.48
PART0964,brake,Audi,2000,306.05
PART0965,tire,Ford,2009,230.7
PART0966,transmission,Audi,2005,456.54
PART0967,brake,Toyota,2000,144.68
PART0968,brake,Mercedes,2013,473.42
PART0969,suspension,Volkswagen,2012,310.37
PART0970,brake,Audi,2012,472.47
PART0971,suspension,Mercedes,2006,443.8
PART0972,engine,BMW,2001,363.12
PART0973,suspension,Audi,2007,72.29
PART0974,brake,Toyota,2006,52.67
PART0975,tire,Audi,2001,61.25
PART0976,engine,Ford,2015,467.11
PART0977,tire,BMW,2000,313.97
PART0978,tire,Mercedes,2009,495.5
PART0979,brake,BMW,2016,64.06
PART0980,transmission,Ford,2009,363.69
PART0981,brake,BMW,2002,94.26
PART0982,transmission,Volkswagen,2016,77.51
PART0983,battery,Mercedes,2008,372.45
PART0984,transmission,Honda,2003,250.87
PART0985,transmission,Mercedes,2000,384.35
PART0986,engine,Mercedes,2009,88.32
PART0987,engine,Audi,2017,117.75
PART0988,brake,BMW,2005,382.41
PART0989,tire,Mercedes,2008,470.62
PART0990,tire,Toyota,2019,110.31
PART0991,tire,Audi,2015,476.23
PART0992,suspension,Honda,2020,464.9
PART0993,battery,Audi,2022,340.35
PART0994,battery,Mercedes,2017,324.57
PART0995,transmission,Audi,2012,92.44
PART0996,tire,BMW,2004,350.61
PART0997,battery,BMW,2007,271.57
PART0998,tire,BMW,2021,121.02
PART0999,suspension,Audi,2017,460.98
PART1000,tire,BMW,2015,442
PART1001,tire,Honda,2019,351.83
PART1002,brake,Audi,2019,87.61
PART1003,suspension,Mercedes,2011,478.56
PART1004,suspension,Ford,2017,393.65
PART1005,tire,BMW,2010,199.68
PART1006,suspension,Volkswagen,2005,60.44
PART1007,engine,Volkswagen,2006,76.02
PART1008,brake,Audi,2016,356.42
PART1009,suspension,Toyota,2019,277.57
PART1010,brake,Honda,2009,62.01
PART1011,brake,BMW,2013,152.08
PART1012,engine,Volkswagen,2020,224.74
PART1013,engine,Honda,2001,148.51
PART1014,engine,Mercedes,2011,232.02
PART1015,engine,Volkswagen,2008,234.57
PART1016,transmission,BMW,2022,186.99
PART1017,tire,Volkswagen,2020,276.63
PART1018,transmission,Volkswagen,2020,355.27
PART1019,battery,Ford,2018,392.64
PART1020,battery,Honda,2000,197.71
PART1021,engine,Toyota,2022,122.55
PART1022,brake,Audi,2009,200.4
PART1023,tire,BMW,2014,219.66
PART1024,suspension,Mercedes,2010,243.32
PART1025,tire,Toyota,2006,178.27
PART1026,transmission,BMW,2004,463.82
PART1027,brake,Mercedes,2006,246.11
PART1028,transmission,Volkswagen,2018,259.48
PART1029,brake,BMW,2016,205.55
PART1030,brake,BMW,2022,273.25
PART1031,battery,Volkswagen,2014,330.48
PART1032,transmission,Volkswagen,2015,346.42
PART1033,transmission,Mercedes,2014,408.11
PART1034,brake,Toyota,2006,126.4
PART1035,transmission,Mercedes,2011,371.24
PART1036,suspension,Toyota,2011,139.1
PART1037,suspension,Ford,2013,345.65
PART1038,transmission,Ford,2016,215.15
PART1039,suspension,Toyota,2011,56.46
PART1040,transmission,BMW,2018,302.69
PART1041,engine,Ford,2020,309.66
PART1042,transmission,Mercedes,2013,297.73
PART1043,engine,Toyota,2022,199.68
PART1044,engine,Volkswagen,2019,100.76
PART1045,brake,Volkswagen,2002,340
PART1046,tire,Honda,2018,106.31
PART1047,tire,Toyota,2017,259.64
PART1048,brake,Volkswagen,2020,318.74
PART1049,tire,BMW,2012,67.09
PART1050,battery,Mercedes,2010,370.13
PART1051,battery,Honda,2015,497.45
PART1052,engine,Mercedes,2015,476.88
PART1053,battery,BMW,2009,324.46
PART1054,transmission,Volkswagen,2012,173.77
PART1055,transmission,Mercedes,2003,142
PART1056,brake,Toyota,2020,307.11
PART1057,engine,Honda,2018,330.48
PART1058,battery,Ford,2017,270.9
PART1059,engine,Volkswagen,2019,399.39
PART1060,engine,Volkswagen,2002,446.66
PART1061,suspension,BMW,2014,400.73
PART1062,tire,Volkswagen,2007,364.78
PART1063,transmission,Volkswagen,2011,172.74
PART1064,transmission,Volkswagen,2003,150.67
PART1065,transmission,Volkswagen,2019,459.52
PART1066,battery,Audi,2005,483.24
PART1067,battery,Audi,2018,144.24
PART1068,suspension,Volkswagen,2007,414.83
PART1069,engine,Volkswagen,2000,340.25
PART1070,suspension,Ford,2017,294.52
PART1071,suspension,Volkswagen,2019,193.38
PART1072,brake,Audi,2000,60.8
PART1073,transmission,Audi,2010,324.34
PART1074,battery,Volkswagen,2010,253.62
PART1075,suspension,Toyota,2012,449.47
PART1076,brake,Volkswagen,2006,384.66
PART1077,engine,Volkswagen,2013,57.98
PART1078,suspension,Toyota,2001,89.07
PART1079,battery,Toyota,2012,101.92
PART1080,engine,Honda,2006,79.3
PART1081,tire,Toyota,2011,320.14
PART1082,suspension,Toyota,2005,81.95
PART1083,engine,Honda,2011,169.45
PART1084,suspension,Honda,2018,150.35
PART1085,tire,Honda,2019,64.72
PART1086,suspension,Honda,2014,248.23
PART1087,suspension,Mercedes,2007,208.56
PART1088,transmission,Toyota,2008,211.43
PART1089,battery,Honda,2014,403.98
PART1090,tire,Ford,2012,220.6
PART1091,engine,Ford,2002,460.22
PART1092,transmission,Audi,2004,439.12
PART1093,suspension,Audi,2016,273.7
PART1094,battery,BMW,2009,442.94
PART1095,tire,BMW,2001,337.89
PART1096,battery,Honda,2003,468.07
PART1097,engine,BMW,2008,482.34
PART1098,battery,Toyota,2012,286.77
PART1099,transmission,Ford,2006,332.75
PART1100,transmission,Honda,2022,154.88
PART1101,engine,Honda,2019,314.37
PART1102,suspension,Honda,2015,221.81
PART1103,battery,Audi,2013,283.29
PART1104,engine,Mercedes,2015,84.42
PART1105,brake,Volkswagen,2007,290.62
PART1106,suspension,Toyota,2013,201.37
PART1107,engine,Ford,2014,497.83
PART1108,transmission,Volkswagen,2002,394.26
PART1109,tire,Volkswagen,2019,327.3
PART1110,suspension,Mercedes,2007,484
PART1111,brake,Mercedes,2007,128.09
PART1112,brake,Audi,2003,203.87
PART1113,engine,BMW,2001,152.84
PART1114,transmission,Audi,2010,201.4
PART1115,transmission,Honda,2021,81.19
PART1116,brake,Audi,2010,316.85
PART1117,tire,Honda,2001,498.87
PART1118,transmission,BMW,2009,158.96
PART1119,engine,Ford,2019,376.43
PART1120,suspension,BMW,2020,218.29
PART1121,battery,Mercedes,2022,465.92
PART1122,suspension,Volkswagen,2004,368.99
PART1123,engine,Audi,2001,302.25
PART1124,suspension,Ford,2019,279.76
PART1125,suspension,Honda,2005,82.11
PART1126,tire,BMW,2015,257.75
PART1127,brake,Toyota,2013,279.23
PART1128,suspension,Audi,2018,476.22
PART1129,transmission,BMW,2005,50.38
PART1130,transmission,Toyota,2016,496.84
PART1131,battery,Ford,2009,469.71
PART1132,tire,Volkswagen,2006,58.74
PART1133,suspension,Mercedes,2019,204.62
PART1134,suspension,Volkswagen,2010,355.04
PART1135,tire,Audi,2000,123.76
PART1136,engine,Toyota,2005,129.43
PART1137,tire,Audi,2010,220.81
PART1138,engine,Mercedes,2005,53.57
PART1139,engine,Toyota,2013,254.89
PART1140,battery,Mercedes,2008,82.99
PART1141,transmission,BMW,2018,463.89
PART1142,battery,BMW,2022,102.5
PART1143,transmission,Mercedes,2006,66.68
PART1144,engine,Volkswagen,2017,181.19
PART1145,tire,BMW,2008,369.59
PART1146,brake,Audi,2012,87.28
PART1147,engine,Toyota,2018,153.87
PART1148,transmission,Volkswagen,2004,164.58
PART1149,brake,Toyota,2020,438.3
PART1150,brake,Toyota,2013,75.41
PART1151,transmission,Toyota,2009,238.71
PART1152,battery,Honda,2001,138.89
PART1153,brake,Honda,2022,195.22
PART1154,battery,Ford,2001,213.54
PART1155,transmission,Toyota,2003,379.98
PART1156,tire,BMW,2007,99.94
PART1157,brake,Honda,2015,152.74
PART1158,suspension,Honda,2016,393.18
PART1159,battery,Ford,2010,403.14
PART1160,battery,Toyota,2007,289.92
PART1161,transmission,Honda,2022,195.18
PART1162,tire,Mercedes,2019,86.81
PART1163,suspension,Honda,2013,420.87
PART1164,brake,Ford,2009,226.51
PART1165,brake,BMW,2018,53.77
PART1166,engine,Audi,2013,380.13
PART1167,suspension,Toyota,2021,492.17
PART1168,suspension,Honda,2001,50.47
PART1169,suspension,Toyota,2021,311.52
PART1170,suspension,Ford,2016,86.65
PART1171,brake,BMW,2015,406.45
PART1172,brake,Honda,2000,359.64
PART1173,suspension,Volkswagen,2005,415.89
PART1174,suspension,BMW,2014,345.48
PART1175,transmission,Volkswagen,2018,480.46
PART1176,battery,Mercedes,2006,83.68
PART1177,transmission,Honda,2014,59.49
PART1178,transmission,Ford,2010,156.82
PART1179,transmission,Audi,2020,427.85
PART1180,battery,Ford,2002,200.64
PART1181,suspension,Toyota,2004,121.42
PART1182,tire,Ford,2001,385.8
PART1183,engine,Toyota,2021,318.6
PART1184,transmission,Mercedes,2014,464.02
PART1185,transmission,Mercedes,2021,207.14
PART1186,brake,Mercedes,2012,66.36
PART1187,suspension,Mercedes,2005,245.35
PART1188,brake,Toyota,2007,53.66
PART1189,transmission,Toyota,2022,118.05
PART1190,battery,Ford,2012,372.42
PART1191,suspension,Toyota,2000,379.78
PART1192,battery,Audi,2017,114.61
PART1193,brake,Honda,2020,374.75
PART1194,engine,Volkswagen,2010,249.39
PART1195,transmission,BMW,2008,451.75
PART1196,transmission,Toyota,2020,305.63
PART1197,tire,Ford,2010,128.63
PART1198,transmission,Honda,2015,392.19
PART1199,engine,Ford,2003,409.87
PART1200,tire,BMW,2019,433.91
PART1201,suspension,BMW,2019,321.14
PART1202,suspension,Ford,2001,489.03
PART1203,tire,BMW,2017,92.41
PART1204,battery,Volkswagen,2006,303.86
PART1205,suspension,Volkswagen,2012,290.31
PART1206,engine,Ford,2001,409.12
PART1207,tire,BMW,2006,450.01
PART1208,battery,Honda,2003,419.07
PART1209,battery,BMW,2002,246.14
PART1210,transmission,Volkswagen,2001,73.64
PART1211,suspension,Mercedes,2022,237.95
PART1212,engine,Audi,2006,163.4
PART1213,battery,Honda,2008,260.73
PART1214,battery,Audi,2018,265.71
PART1215,engine,Ford,2010,452.37
PART1216,engine,Audi,2005,207.17
PART1217,brake,Volkswagen,2013,287.5
PART1218,brake,BMW,2019,384.54
PART1219,suspension,BMW,2002,142.47
PART1220,tire,Honda,2001,265.49
PART1221,battery,BMW,2008,350.01
PART1222,suspension,Ford,2011,360.96
PART1223,tire,Audi,2017,295.42
PART1224,transmission,BMW,2013,238.28
PART1225,tire,Audi,2019,250.44
PART1226,engine,Toyota,2002,101.18
PART1227,brake,Ford,2012,368.97
PART1228,battery,Mercedes,2019,208.4
PART1229,tire,Volkswagen,2001,380.86
PART1230,transmission,Volkswagen,2022,351.6
PART1231,tire,Ford,2017,471.82
PART1232,brake,Toyota,2013,334.78
PART1233,engine,Toyota,2016,135.52
PART1234,suspension,Toyota,2008,87.57
PART1235,brake,Volkswagen,2008,359.81
PART1236,engine,Volkswagen,2004,253.92
PART1237,suspension,Honda,2015,153.01
PART1238,suspension,Toyota,2021,100.3
PART1239,brake,Volkswagen,2009,187.33
PART1240,tire,BMW,2004,488.13
PART1241,brake,BMW,2019,228.27
PART1242,transmission,Volkswagen,2016,236.23
PART1243,engine,Volkswagen,2005,249.37
PART1244,tire,Toyota,2020,385.48
PART1245,engine,Audi,2003,193.62
PART1246,suspension,Volkswagen,2010,267.4
PART1247,transmission,Toyota,2014,347.35
PART1248,tire,Volkswagen,2011,326.21
PART1249,transmission,Ford,2012,270.73
PART1250,battery,Mercedes,2020,303.83
PART1251,brake,Mercedes,2002,203.88
PART1252,suspension,Ford,2021,275.12
PART1253,tire,Honda,2021,126.4
PART1254,tire,Volkswagen,2017,184.94
